@relation SYNCOPE_TR8.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
91,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
147,14,14,14.0,6,6,6.0,8,8,8.0,0,1,1,False
76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,4,4,4.0,2,2,2.0,2,2,2.0,0,1,1,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
221,42,42,42.0,29,29,29.0,13,13,13.0,0,1,1,False
19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
144,14,14,14.0,6,6,6.0,8,8,8.0,0,1,1,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
118,119,118,59.5,1,1,0.5,118,118,59.0,0,2,1,False
56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,9,5,4.5,4,2,2.0,5,3,2.5,0,2,1,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
483,104,65,52.0,41,41,20.5,63,39,31.5,0,2,1,False
522,28,24,9.333333333333334,30,28,10.0,6,4,2.0,0,3,1,False
165,12,12,12.0,4,4,4.0,8,8,8.0,0,1,1,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
135,135,135,135.0,0,0,0.0,135,135,135.0,0,1,1,False
56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
74,4,4,4.0,2,2,2.0,2,2,2.0,0,1,1,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,40,40,40.0,0,0,0.0,40,40,40.0,0,1,1,False
69,69,69,69.0,0,0,0.0,69,69,69.0,0,1,1,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,3,3,3.0,6,6,6.0,3,3,3.0,0,1,1,False
66,17,11,5.666666666666667,4,3,1.3333333333333333,13,8,4.333333333333333,0,3,1,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,6,6,6.0,6,6,6.0,0,1,1,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
56,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
341,341,341,341.0,0,0,0.0,341,341,341.0,0,1,1,False
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
565,565,565,565.0,0,0,0.0,565,565,565.0,0,1,1,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,6,3,3.0,9,6,4.5,3,3,1.5,0,2,1,False
86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
86,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,1,1,1.0,2,2,2.0,1,1,1.0,0,1,1,False
188,50,45,16.666666666666668,32,25,10.666666666666666,22,20,7.333333333333333,0,3,1,False
265,92,41,18.4,27,14,5.4,65,37,13.0,0,5,1,False
94,6,4,3.0,6,4,3.0,0,0,0.0,0,2,1,False
160,0,0,0.0,30,30,30.0,30,30,30.0,0,1,1,False
122,6,6,6.0,5,5,5.0,1,1,1.0,0,1,1,False
232,11,10,3.6666666666666665,303,296,101.0,292,286,97.33333333333333,0,3,1,False
56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,10,6,3.3333333333333335,13,7,4.333333333333333,5,3,1.6666666666666667,0,3,1,False
318,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,7,7,7.0,74,74,74.0,67,67,67.0,0,1,1,False
40,2,2,2.0,1,1,1.0,1,1,1.0,0,1,1,False
57,4,4,4.0,1,1,1.0,3,3,3.0,0,1,1,False
44,2,2,2.0,1,1,1.0,1,1,1.0,0,1,1,False
41,10,10,10.0,2,2,2.0,8,8,8.0,0,1,1,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
114,96,69,32.0,43,38,14.333333333333334,53,31,17.666666666666668,0,3,1,False
92,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
70,12,12,6.0,12,7,6.0,10,5,5.0,0,2,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
71,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
86,12,8,6.0,12,8,6.0,0,0,0.0,0,2,1,False
40,40,40,40.0,0,0,0.0,40,40,40.0,0,1,1,False
48,48,48,48.0,0,0,0.0,48,48,48.0,0,1,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
188,33,31,16.5,24,22,12.0,9,9,4.5,0,2,2,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
140,15,11,3.75,10,6,2.5,5,5,1.25,0,4,1,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
193,28,16,14.0,51,35,25.5,23,23,11.5,0,2,2,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
110,15,15,15.0,27,27,27.0,12,12,12.0,0,1,1,False
46,46,46,46.0,0,0,0.0,46,46,46.0,0,1,1,False
445,794,370,99.25,349,177,43.625,463,370,57.875,0,8,1,False
554,85,36,17.0,96,41,19.2,23,12,4.6,0,5,1,False
37,37,37,37.0,0,0,0.0,37,37,37.0,0,1,1,False
56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
105,113,82,56.5,8,8,4.0,105,82,52.5,0,2,1,False
75,75,75,75.0,0,0,0.0,75,75,75.0,0,1,1,False
30,30,30,30.0,0,0,0.0,30,30,30.0,0,1,1,False
298,32,22,16.0,10,10,5.0,22,22,11.0,0,2,1,False
51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,7,7,7.0,7,7,7.0,0,0,0.0,0,1,1,False
668,353,249,39.22222222222222,554,356,61.55555555555556,497,345,55.22222222222222,0,9,1,False
62,62,62,62.0,0,0,0.0,62,62,62.0,0,1,1,False
19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
143,143,143,143.0,0,0,0.0,143,143,143.0,0,1,1,False
53,53,53,53.0,0,0,0.0,53,53,53.0,0,1,1,False
109,109,109,109.0,0,0,0.0,109,109,109.0,0,1,1,False
19,20,20,20.0,0,0,0.0,20,20,20.0,0,1,1,False
77,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
205,217,209,108.5,12,12,6.0,213,209,106.5,0,2,1,False
41,41,41,41.0,0,0,0.0,41,41,41.0,0,1,1,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
318,26,25,13.0,18,17,9.0,8,8,4.0,0,2,1,False
110,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
66,4,4,4.0,4,4,4.0,0,0,0.0,0,1,1,False
223,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
445,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
144,5,5,5.0,5,5,5.0,0,0,0.0,0,1,1,False
30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
214,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
143,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
264,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
437,3,3,3.0,2,2,2.0,1,1,1.0,0,1,1,False
274,29,14,7.25,38,27,9.5,41,25,10.25,0,4,1,False
370,293,112,73.25,170,126,42.5,171,80,42.75,0,4,1,False
144,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
462,20,8,6.666666666666667,19,8,6.333333333333333,1,1,0.3333333333333333,0,3,1,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
668,134,41,14.88888888888889,159,96,17.666666666666668,87,55,9.666666666666666,0,9,1,False
205,52,26,26.0,84,42,42.0,32,16,16.0,0,2,1,False
144,5,5,5.0,5,5,5.0,0,0,0.0,0,1,1,False
120,59,54,11.8,25,16,5.0,42,38,8.4,0,5,1,False
742,348,148,49.714285714285715,361,163,51.57142857142857,41,15,5.857142857142857,0,7,2,True
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
180,9,9,9.0,10,10,10.0,1,1,1.0,0,1,1,False
90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
143,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
166,2,2,2.0,1,1,1.0,1,1,1.0,0,1,1,False
384,277,134,39.57142857142857,270,115,38.57142857142857,51,19,7.285714285714286,0,7,1,False
325,151,93,25.166666666666668,58,51,9.666666666666666,93,42,15.5,0,6,1,False
115,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
291,59,28,9.833333333333334,55,19,9.166666666666666,24,10,4.0,0,6,1,False
104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
451,43,14,5.375,32,8,4.0,23,9,2.875,0,8,1,False
103,10,5,5.0,18,9,9.0,8,4,4.0,0,2,1,False
71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
54,9,9,9.0,9,9,9.0,0,0,0.0,0,1,1,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
130,11,11,11.0,14,14,14.0,3,3,3.0,0,1,1,False
180,4,2,1.3333333333333333,5,3,1.6666666666666667,1,1,0.3333333333333333,0,3,1,False
103,18,18,18.0,4,4,4.0,14,14,14.0,0,1,1,False
66,78,63,26.0,12,10,4.0,70,63,23.333333333333332,0,3,1,False
94,117,91,58.5,23,23,11.5,94,91,47.0,0,2,1,False
409,473,300,52.55555555555556,64,31,7.111111111111111,421,300,46.77777777777778,0,9,2,False
133,170,131,56.666666666666664,37,21,12.333333333333334,133,131,44.333333333333336,0,3,1,False
695,1484,567,296.8,222,219,44.4,1262,567,252.4,0,5,2,False
47,5,5,5.0,0,0,0.0,5,5,5.0,0,1,1,False
629,243,135,60.75,15,15,3.75,228,135,57.0,0,4,1,False
146,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
550,283,99,23.583333333333332,137,61,11.416666666666666,162,47,13.5,0,12,1,False
127,40,18,10.0,5,5,1.25,35,18,8.75,0,4,1,False
539,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,32,32,32.0,0,0,0.0,32,32,32.0,0,1,1,False
227,44,44,44.0,22,22,22.0,22,22,22.0,0,1,1,False
350,364,338,91.0,14,7,3.5,350,338,87.5,0,4,1,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
345,419,334,139.66666666666666,74,70,24.666666666666668,345,334,115.0,0,3,2,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
121,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
103,103,103,103.0,0,0,0.0,103,103,103.0,0,1,1,False
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,63,63,63.0,0,0,0.0,63,63,63.0,0,1,1,False
131,133,131,66.5,2,2,1.0,131,131,65.5,0,2,1,False
78,78,78,78.0,0,0,0.0,78,78,78.0,0,1,1,False
117,118,118,59.0,1,1,0.5,119,118,59.5,0,2,1,False
199,201,199,100.5,2,2,1.0,199,199,99.5,0,2,1,False
150,232,228,116.0,82,82,41.0,306,228,153.0,0,2,1,False
674,695,666,231.66666666666666,21,19,7.0,674,666,224.66666666666666,0,3,1,False
65,65,65,65.0,0,0,0.0,65,65,65.0,0,1,1,False
35,35,35,35.0,0,0,0.0,35,35,35.0,0,1,1,False
102,102,102,102.0,0,0,0.0,102,102,102.0,0,1,1,False
156,156,156,156.0,0,0,0.0,156,156,156.0,0,1,1,False
26,26,26,26.0,0,0,0.0,26,26,26.0,0,1,1,False
45,45,45,45.0,0,0,0.0,45,45,45.0,0,1,1,False
120,120,120,120.0,0,0,0.0,120,120,120.0,0,1,1,False
216,216,216,216.0,0,0,0.0,216,216,216.0,0,1,1,False
61,61,61,61.0,0,0,0.0,61,61,61.0,0,1,1,False
31,31,31,31.0,0,0,0.0,31,31,31.0,0,1,1,False
41,41,41,41.0,0,0,0.0,41,41,41.0,0,1,1,False
41,41,41,41.0,0,0,0.0,41,41,41.0,0,1,1,False
37,37,37,37.0,0,0,0.0,37,37,37.0,0,1,1,False
28,28,28,28.0,0,0,0.0,28,28,28.0,0,1,1,False
28,28,28,28.0,0,0,0.0,28,28,28.0,0,1,1,False
42,42,42,42.0,0,0,0.0,42,42,42.0,0,1,1,False
100,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
241,24,24,24.0,41,41,41.0,17,17,17.0,0,1,1,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
178,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
127,127,127,127.0,0,0,0.0,127,127,127.0,0,1,1,False
101,101,101,101.0,0,0,0.0,101,101,101.0,0,1,1,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
131,230,131,76.66666666666667,99,50,33.0,133,131,44.333333333333336,0,3,2,True
93,96,93,32.0,3,2,1.0,93,93,31.0,0,3,1,False
118,120,118,60.0,2,2,1.0,118,118,59.0,0,2,1,False
48,48,48,48.0,0,0,0.0,48,48,48.0,0,1,1,False
65,65,65,65.0,0,0,0.0,65,65,65.0,0,1,1,False
62,62,62,62.0,0,0,0.0,62,62,62.0,0,1,1,False
123,144,122,72.0,21,21,10.5,123,122,61.5,0,2,1,False
111,111,111,111.0,0,0,0.0,111,111,111.0,0,1,1,False
91,91,91,91.0,0,0,0.0,91,91,91.0,0,1,1,False
103,103,103,103.0,0,0,0.0,103,103,103.0,0,1,1,False
108,119,102,39.666666666666664,11,7,3.6666666666666665,108,102,36.0,0,3,2,False
26,26,26,26.0,0,0,0.0,26,26,26.0,0,1,1,False
41,41,41,41.0,0,0,0.0,41,41,41.0,0,1,1,False
200,200,200,200.0,0,0,0.0,200,200,200.0,0,1,1,False
71,71,71,71.0,0,0,0.0,71,71,71.0,0,1,1,False
208,228,185,114.0,20,20,10.0,208,185,104.0,0,2,2,True
47,47,47,47.0,0,0,0.0,47,47,47.0,0,1,1,False
45,45,45,45.0,0,0,0.0,45,45,45.0,0,1,1,False
34,34,34,34.0,0,0,0.0,34,34,34.0,0,1,1,False
33,33,33,33.0,0,0,0.0,33,33,33.0,0,1,1,False
28,28,28,28.0,0,0,0.0,28,28,28.0,0,1,1,False
252,252,252,252.0,0,0,0.0,252,252,252.0,0,1,1,False
87,87,87,87.0,0,0,0.0,87,87,87.0,0,1,1,False
82,82,82,82.0,0,0,0.0,82,82,82.0,0,1,1,False
49,49,49,49.0,0,0,0.0,49,49,49.0,0,1,1,False
156,156,156,156.0,0,0,0.0,156,156,156.0,0,1,1,False
98,98,98,98.0,0,0,0.0,98,98,98.0,0,1,1,False
46,46,46,46.0,0,0,0.0,46,46,46.0,0,1,1,False
32,32,32,32.0,0,0,0.0,32,32,32.0,0,1,1,False
103,103,103,103.0,0,0,0.0,103,103,103.0,0,1,1,False
113,113,113,113.0,0,0,0.0,113,113,113.0,0,1,1,False
34,34,34,34.0,0,0,0.0,34,34,34.0,0,1,1,False
86,86,86,86.0,0,0,0.0,86,86,86.0,0,1,1,False
41,41,41,41.0,0,0,0.0,41,41,41.0,0,1,1,False
58,58,58,58.0,0,0,0.0,58,58,58.0,0,1,1,False
242,242,242,242.0,0,0,0.0,242,242,242.0,0,1,1,False
42,42,42,42.0,0,0,0.0,42,42,42.0,0,1,1,False
27,27,27,27.0,0,0,0.0,27,27,27.0,0,1,1,False
68,69,68,34.5,1,1,0.5,68,68,34.0,0,2,1,False
84,88,87,44.0,4,4,2.0,90,87,45.0,0,2,1,False
43,43,43,43.0,0,0,0.0,43,43,43.0,0,1,1,False
58,65,62,32.5,7,7,3.5,66,62,33.0,0,2,1,False
51,51,51,51.0,0,0,0.0,51,51,51.0,0,1,1,False
58,64,57,32.0,6,6,3.0,58,57,29.0,0,2,1,False
93,97,96,48.5,4,4,2.0,99,96,49.5,0,2,1,False
72,72,72,72.0,0,0,0.0,72,72,72.0,0,1,1,False
83,83,83,83.0,0,0,0.0,83,83,83.0,0,1,1,False
86,92,81,23.0,6,3,1.5,90,81,22.5,0,4,3,False
99,99,99,99.0,0,0,0.0,99,99,99.0,0,1,1,False
60,60,60,60.0,0,0,0.0,60,60,60.0,0,1,1,False
127,138,126,69.0,11,11,5.5,127,126,63.5,0,2,2,True
43,43,43,43.0,0,0,0.0,43,43,43.0,0,1,1,False
173,190,171,63.333333333333336,17,15,5.666666666666667,173,171,57.666666666666664,0,3,3,False
86,86,86,86.0,0,0,0.0,86,86,86.0,0,1,1,False
45,45,40,22.5,0,0,0.0,45,40,22.5,0,2,1,False
54,54,49,27.0,0,0,0.0,54,49,27.0,0,2,1,False
112,112,112,112.0,0,0,0.0,112,112,112.0,0,1,1,False
51,51,51,51.0,0,0,0.0,51,51,51.0,0,1,1,False
97,97,97,97.0,0,0,0.0,97,97,97.0,0,1,1,False
185,194,163,64.66666666666667,9,6,3.0,185,163,61.666666666666664,0,3,3,False
74,74,74,74.0,0,0,0.0,74,74,74.0,0,1,1,False
39,39,35,19.5,0,0,0.0,39,35,19.5,0,2,1,False
53,53,53,53.0,0,0,0.0,53,53,53.0,0,1,1,False
47,47,47,47.0,0,0,0.0,47,47,47.0,0,1,1,False
53,53,53,53.0,0,0,0.0,53,53,53.0,0,1,1,False
116,116,116,116.0,0,0,0.0,116,116,116.0,0,1,1,False
127,131,124,43.666666666666664,4,3,1.3333333333333333,127,124,42.333333333333336,0,3,3,True
86,92,86,30.666666666666668,6,4,2.0,86,86,28.666666666666668,0,3,2,False
154,154,154,154.0,0,0,0.0,154,154,154.0,0,1,1,False
118,121,116,60.5,3,3,1.5,118,116,59.0,0,2,2,False
54,54,49,27.0,0,0,0.0,54,49,27.0,0,2,1,False
61,61,53,30.5,0,0,0.0,61,53,30.5,0,2,1,False
76,76,76,76.0,0,0,0.0,76,76,76.0,0,1,1,False
125,125,125,125.0,0,0,0.0,125,125,125.0,0,1,1,False
119,119,119,119.0,0,0,0.0,119,119,119.0,0,1,1,False
40,40,40,40.0,0,0,0.0,40,40,40.0,0,1,1,False
169,169,169,169.0,0,0,0.0,169,169,169.0,0,1,1,False
241,241,241,241.0,0,0,0.0,241,241,241.0,0,1,1,False
205,221,207,73.66666666666667,16,13,5.333333333333333,213,207,71.0,0,3,3,False
94,94,94,94.0,0,0,0.0,94,94,94.0,0,1,1,False
124,124,124,124.0,0,0,0.0,124,124,124.0,0,1,1,False
54,54,49,27.0,0,0,0.0,54,49,27.0,0,2,1,False
114,114,114,114.0,0,0,0.0,114,114,114.0,0,1,1,False
34,34,34,34.0,0,0,0.0,34,34,34.0,0,1,1,False
102,102,102,102.0,0,0,0.0,102,102,102.0,0,1,1,False
84,84,84,84.0,0,0,0.0,84,84,84.0,0,1,1,False
181,181,181,181.0,0,0,0.0,181,181,181.0,0,1,1,False
53,53,53,53.0,0,0,0.0,53,53,53.0,0,1,1,False
28,28,25,14.0,0,0,0.0,28,25,14.0,0,2,1,False
46,46,46,46.0,0,0,0.0,46,46,46.0,0,1,1,False
134,134,134,134.0,0,0,0.0,134,134,134.0,0,1,1,False
152,156,151,78.0,4,4,2.0,152,151,76.0,0,2,2,False
27,29,29,14.5,2,2,1.0,31,29,15.5,0,2,1,False
189,189,176,94.5,0,0,0.0,189,176,94.5,0,2,1,False
34,34,27,17.0,0,0,0.0,34,27,17.0,0,2,1,False
247,248,244,124.0,1,1,0.5,247,244,123.5,0,2,2,False
101,101,100,50.5,0,0,0.0,101,100,50.5,0,2,2,False
40,40,40,40.0,0,0,0.0,40,40,40.0,0,1,1,False
31,31,31,31.0,0,0,0.0,31,31,31.0,0,1,1,False
112,112,112,112.0,0,0,0.0,112,112,112.0,0,1,1,False
73,73,73,73.0,0,0,0.0,73,73,73.0,0,1,1,False
37,37,37,37.0,0,0,0.0,37,37,37.0,0,1,1,False
35,35,35,35.0,0,0,0.0,35,35,35.0,0,1,1,False
69,69,69,69.0,0,0,0.0,69,69,69.0,0,1,1,False
196,201,193,100.5,5,5,2.5,196,193,98.0,0,2,2,False
367,367,354,183.5,0,0,0.0,367,354,183.5,0,2,1,False
58,58,49,29.0,0,0,0.0,58,49,29.0,0,2,1,False
26,26,26,26.0,0,0,0.0,26,26,26.0,0,1,1,False
42,42,42,42.0,0,0,0.0,42,42,42.0,0,1,1,False
28,28,28,28.0,0,0,0.0,28,28,28.0,0,1,1,False
28,28,28,28.0,0,0,0.0,28,28,28.0,0,1,1,False
26,26,26,26.0,0,0,0.0,26,26,26.0,0,1,1,False
46,46,43,23.0,0,0,0.0,46,43,23.0,0,2,1,True
88,88,79,44.0,0,0,0.0,88,79,44.0,0,2,1,False
99,99,99,99.0,0,0,0.0,99,99,99.0,0,1,1,True
65,65,65,65.0,0,0,0.0,65,65,65.0,0,1,1,False
35,35,35,35.0,0,0,0.0,35,35,35.0,0,1,1,False
49,49,49,49.0,0,0,0.0,49,49,49.0,0,1,1,False
40,40,40,40.0,0,0,0.0,40,40,40.0,0,1,1,False
27,27,27,27.0,0,0,0.0,27,27,27.0,0,1,1,False
29,29,29,29.0,0,0,0.0,29,29,29.0,0,1,1,False
19,19,19,19.0,0,0,0.0,19,19,19.0,0,1,1,False
412,413,411,206.5,1,1,0.5,412,411,206.0,0,2,2,False
111,111,111,111.0,0,0,0.0,111,111,111.0,0,1,1,False
101,101,101,101.0,0,0,0.0,101,101,101.0,0,1,1,True
93,93,93,93.0,0,0,0.0,93,93,93.0,0,1,1,True
76,76,76,76.0,0,0,0.0,76,76,76.0,0,1,1,False
175,2,2,1.0,1,1,0.5,3,2,1.5,0,2,2,False
83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
168,86,57,43.0,30,29,15.0,56,56,28.0,0,2,1,True
97,99,96,49.5,2,2,1.0,97,96,48.5,0,2,2,True
54,18,18,18.0,33,33,33.0,15,15,15.0,0,1,1,False
94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
51,2,2,2.0,1,1,1.0,1,1,1.0,0,1,1,False
166,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
44,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
181,7,2,1.75,6,2,1.5,1,1,0.25,0,4,2,False
111,6,3,2.0,6,4,2.0,4,2,1.3333333333333333,0,3,2,False
66,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,True
115,5,3,2.5,3,2,1.5,2,1,1.0,0,2,2,False
