VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,804,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,314,59,59,59.0,11,11,11.0,48,48,48.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,137,8,8,8.0,1,1,1.0,7,7,7.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,124,16,16,16.0,0,0,0.0,16,16,16.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,359,7,7,7.0,2,2,2.0,5,5,5.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java,151,151,151,151.0,0,0,0.0,151,151,151.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,107,19,19,19.0,0,0,0.0,19,19,19.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,470,172,172,172.0,10,10,10.0,162,162,162.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,347,5,5,5.0,1,1,1.0,4,4,4.0,0,1,1,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,212,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,274,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,93,93,85,31.0,0,0,0.0,93,85,31.0,0,3,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1371,147,67,21.0,48,16,6.857142857142857,99,62,14.142857142857142,0,7,4,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1708,324,140,64.8,22,8,4.4,302,134,60.4,1,5,3,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,488,286,188,71.5,83,43,20.75,207,145,51.75,0,4,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,885,39,22,9.75,21,12,5.25,18,10,4.5,3,4,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,440,85,76,42.5,25,16,12.5,60,60,30.0,0,2,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,391,5,5,5.0,1,1,1.0,4,4,4.0,1,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,393,7,5,3.5,4,3,2.0,3,2,1.5,0,2,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,709,93,47,31.0,21,11,7.0,72,41,24.0,1,3,2,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,564,18,18,18.0,1,1,1.0,17,17,17.0,0,1,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,588,26,26,26.0,4,4,4.0,22,22,22.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,381,86,46,28.666666666666668,19,8,6.333333333333333,67,38,22.333333333333332,0,3,2,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,977,87,68,21.75,17,9,4.25,70,66,17.5,1,4,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,275,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,183,11,11,11.0,3,3,3.0,8,8,8.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,419,51,51,51.0,5,5,5.0,46,46,46.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,224,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyBookie.java,120,120,120,120.0,0,0,0.0,120,120,120.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,238,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,195,15,10,5.0,5,3,1.6666666666666667,10,9,3.3333333333333335,2,3,2,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,189,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,364,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,910,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,911,24,15,12.0,2,2,1.0,22,13,11.0,0,2,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,325,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,273,2,2,2.0,1,1,1.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,153,3,3,3.0,2,2,2.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,92,6,4,3.0,4,2,2.0,2,2,1.0,1,2,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,433,16,16,16.0,4,4,4.0,12,12,12.0,1,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1231,53,44,13.25,12,10,3.0,41,34,10.25,4,4,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,528,6,6,6.0,6,6,6.0,0,0,0.0,1,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,205,5,3,2.5,5,3,2.5,0,0,0.0,1,2,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,190,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,213,6,6,6.0,5,5,5.0,1,1,1.0,0,1,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,408,14,9,7.0,10,5,5.0,4,4,2.0,0,2,2,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,168,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,107,16,16,16.0,18,18,18.0,2,2,2.0,1,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/UpdateLedgerOp.java,250,260,246,130.0,10,10,5.0,250,246,125.0,0,2,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,237,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,622,112,111,56.0,1,1,0.5,111,111,55.5,1,2,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1487,203,71,33.833333333333336,44,25,7.333333333333333,159,69,26.5,2,6,4,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,481,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,227,1,1,1.0,0,0,0.0,1,1,1.0,1,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,166,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,476,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,252,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,733,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,630,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,380,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,193,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,100,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,153,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,340,340,340,340.0,0,0,0.0,340,340,340.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,61,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,61,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,877,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,62,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,186,1,1,1.0,0,0,0.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,42,1,1,1.0,2,2,2.0,1,1,1.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,358,9,9,9.0,12,12,12.0,3,3,3.0,0,1,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,330,164,164,164.0,28,28,28.0,136,136,136.0,0,1,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,89,4,4,4.0,6,6,6.0,2,2,2.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,193,86,61,43.0,228,220,114.0,176,159,88.0,0,2,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,406,41,29,13.666666666666666,5,3,1.6666666666666667,36,26,12.0,0,3,3,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,4774,4774,4774,4774.0,0,0,0.0,4774,4774,4774.0,0,1,1,True
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,93,11,11,11.0,6,6,6.0,5,5,5.0,0,1,1,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java,78,85,61,28.333333333333332,7,5,2.3333333333333335,78,61,26.0,0,3,2,False
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java,74,80,58,26.666666666666668,6,4,2.0,74,58,24.666666666666668,0,3,2,False
