DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
BOOKKEEPER,3,66.66666666666667,NAIVE_BAYES,NONE,UNDERSAMPLING,NONE,0.15789473684210525,0.06382978723404255,0.7309883321894304,0.01634827332843548,3.0,16.0,294.0,44.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,NONE,NONE,0.6666666666666666,0.1,0.8529302670623146,0.15039734313841718,4.0,2.0,335.0,36.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,OVERSAMPLING,NONE,0.25,0.025,0.8376112759643917,0.026678141135972597,1.0,3.0,334.0,39.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,UNDERSAMPLING,NONE,0.42857142857142855,0.075,0.8352744807121661,0.09918992948307041,3.0,4.0,333.0,37.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,BEST_FIRST,NONE,NONE,0.6666666666666666,0.1,0.8529302670623146,0.15039734313841718,4.0,2.0,335.0,36.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NONE,0.25,0.025,0.8376112759643917,0.026678141135972597,1.0,3.0,334.0,39.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NONE,0.42857142857142855,0.075,0.8352744807121661,0.09918992948307041,3.0,4.0,333.0,37.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,NONE,NONE,NONE,0.25,0.025,0.8802299703264095,0.026678141135972597,1.0,3.0,334.0,39.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,NONE,OVERSAMPLING,NONE,0.2857142857142857,0.05,0.7982937685459941,0.05524797482370811,2.0,5.0,332.0,38.0
BOOKKEEPER,4,73.96408839779005,NAIVE_BAYES,NONE,UNDERSAMPLING,NONE,0.375,0.075,0.8011127596439169,0.09291934005499554,3.0,5.0,332.0,37.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,NONE,NONE,0.3333333333333333,0.019230769230769232,0.7842029140775659,0.022877136320818853,1.0,2.0,357.0,51.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,OVERSAMPLING,NONE,0.25,0.019230769230769232,0.7901757017355903,0.017964601769911843,1.0,3.0,356.0,51.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,UNDERSAMPLING,NONE,0.3,0.057692307692307696,0.6751392757660167,0.05834219785614999,3.0,7.0,352.0,49.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,BEST_FIRST,NONE,NONE,0.3333333333333333,0.019230769230769232,0.7842029140775659,0.022877136320818853,1.0,2.0,357.0,51.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NONE,0.25,0.019230769230769232,0.7901757017355903,0.017964601769911843,1.0,3.0,356.0,51.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NONE,0.3,0.057692307692307696,0.6751392757660167,0.05834219785614999,3.0,7.0,352.0,49.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,NONE,NONE,NONE,0.25,0.019230769230769232,0.8586083136918792,0.017964601769911843,1.0,3.0,356.0,51.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,NONE,OVERSAMPLING,NONE,0.4,0.038461538461538464,0.851430254981787,0.049067970489370054,2.0,3.0,356.0,50.0
BOOKKEEPER,5,77.89133942980096,NAIVE_BAYES,NONE,UNDERSAMPLING,NONE,0.5714285714285714,0.15384615384615385,0.7903096207413756,0.1994546162835997,8.0,6.0,353.0,44.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,NONE,NONE,0.3333333333333333,0.025,0.7818976683937824,0.03385330235645547,1.0,2.0,384.0,39.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,OVERSAMPLING,NONE,0.5,0.075,0.7479598445595855,0.10860012554927786,3.0,3.0,383.0,37.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,GREEDY_BACKWARD_SEARCH,UNDERSAMPLING,NONE,0.5454545454545454,0.15,0.7572538860103627,0.20301256835843814,6.0,5.0,381.0,34.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,BEST_FIRST,NONE,NONE,0.5,0.05,0.7892163212435234,0.0751194094659142,2.0,2.0,384.0,38.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NONE,0.5,0.075,0.7547603626943005,0.10860012554927786,3.0,3.0,383.0,37.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NONE,0.5,0.125,0.7595854922279792,0.168780487804878,5.0,5.0,381.0,35.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,NONE,NONE,NONE,0.6,0.075,0.813309585492228,0.11486414491209405,3.0,2.0,384.0,37.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,NONE,OVERSAMPLING,NONE,0.625,0.125,0.8140867875647668,0.18275444264943463,5.0,3.0,383.0,35.0
BOOKKEEPER,6,81.3566739606127,NAIVE_BAYES,NONE,UNDERSAMPLING,NONE,0.5555555555555556,0.125,0.7953044041450777,0.17564751414111385,5.0,4.0,382.0,35.0
