DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1040268456375839,0.5081967213114754,0.527057544329207,0.01974216187352203,31.0,267.0,321.0,30.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.10982658959537572,0.3114754098360656,0.5465317274450764,0.027194860813704477,19.0,154.0,434.0,42.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,0.13333333333333333,0.13114754098360656,0.5213560834169734,0.043028268898593805,8.0,52.0,536.0,53.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,NONE,NONE,0.3333333333333333,0.01639344262295082,0.4956785993085759,0.022637843089627924,1.0,2.0,586.0,60.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.07476635514018691,0.13114754098360656,0.48139009702241553,-0.02781887515889017,8.0,99.0,489.0,53.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,0.05,0.03278688524590164,0.4812646370023419,-0.037646903690517146,2.0,38.0,550.0,59.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,0.10588235294117647,0.14754098360655737,0.5091446414631426,0.01554797117937059,9.0,76.0,512.0,52.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,SMOTE,NONE,0.08695652173913043,0.03278688524590164,0.5008085201293632,-0.004061110036743133,2.0,21.0,567.0,59.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.11,0.5409836065573771,0.5434509869521579,0.03153437975810483,33.0,267.0,321.0,28.0
SYNCOPE,11,90.61596298438404,RANDOM_FOREST,NONE,UNDERSAMPLING,NONE,0.1016949152542373,0.29508196721311475,0.5469220475075276,0.013321492007104759,18.0,159.0,429.0,43.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.13333333333333333,0.044444444444444446,0.4991316360765739,-0.002412280701754026,4.0,26.0,537.0,86.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,0.0,0.0,0.49856917308071835,-0.0030383336427931874,0.0,1.0,562.0,90.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1,0.08888888888888889,0.48050128281034143,-0.04090673843287423,8.0,72.0,491.0,82.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.11475409836065574,0.07777777777777778,0.4964772054470101,-0.020976227702772077,7.0,54.0,509.0,83.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.12903225806451613,0.08888888888888889,0.4964870732188672,-0.008082092262986243,8.0,54.0,509.0,82.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.05263157894736842,0.011111111111111112,0.513943161634103,-0.031199728441342275,1.0,18.0,545.0,89.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1640378548895899,0.5777777777777777,0.5535425300967042,0.0519953428424952,52.0,265.0,298.0,38.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.1566265060240964,0.28888888888888886,0.5587823169528321,0.029689412038925358,26.0,140.0,423.0,64.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.1724137931034483,0.05555555555555555,0.5064633905664101,0.01807220605074054,5.0,24.0,539.0,85.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,0.0,0.0,0.496556147621867,-0.0030383336427931874,0.0,1.0,562.0,90.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1,0.08888888888888889,0.48050128281034143,-0.04090673843287423,8.0,72.0,491.0,82.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.11475409836065574,0.07777777777777778,0.4964772054470101,-0.020976227702772077,7.0,54.0,509.0,83.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.12903225806451613,0.08888888888888889,0.4964870732188672,-0.008082092262986243,8.0,54.0,509.0,82.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.05263157894736842,0.011111111111111112,0.513943161634103,-0.031199728441342275,1.0,18.0,545.0,89.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.16139240506329114,0.5666666666666667,0.5479869745411486,0.04670617274464798,51.0,265.0,298.0,39.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.15568862275449102,0.28888888888888886,0.5544503651075587,0.02828086323415181,26.0,141.0,422.0,64.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,0.15625,0.05555555555555555,0.5037990921649892,0.010418639893919194,5.0,27.0,536.0,85.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,NONE,NONE,0.0,0.0,0.5127096901519637,-0.0030383336427931874,0.0,1.0,562.0,90.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.10588235294117647,0.1,0.4825044404973357,-0.03582722909825718,9.0,76.0,487.0,81.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,0.11666666666666667,0.07777777777777778,0.5178902703769489,-0.01902467010900747,7.0,53.0,510.0,83.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,0.14285714285714285,0.1,0.5020426287744227,0.004674321715272543,9.0,54.0,509.0,81.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,SMOTE,NONE,0.05263157894736842,0.011111111111111112,0.5262088020524965,-0.031199728441342275,1.0,18.0,545.0,89.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.15946843853820597,0.5333333333333333,0.5419775014801658,0.0422982654131637,48.0,253.0,310.0,42.0
SYNCOPE,12,91.37270445237152,RANDOM_FOREST,NONE,UNDERSAMPLING,NONE,0.16149068322981366,0.28888888888888886,0.5567199526346951,0.03688029468659914,26.0,135.0,428.0,64.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.3090909090909091,0.25,0.592687074829932,0.20249153098022077,17.0,38.0,550.0,51.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,0.0,0.0,0.6357292917166867,-0.008837289897764824,0.0,3.0,585.0,68.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.17293233082706766,0.3382352941176471,0.5755802320928372,0.10625131847268106,23.0,110.0,478.0,45.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.09090909090909091,0.07352941176470588,0.6048669467787114,-0.012566932575675031,5.0,50.0,538.0,63.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.22448979591836735,0.3235294117647059,0.5971388555422169,0.16256487527205718,22.0,76.0,512.0,46.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.1111111111111111,0.029411764705882353,0.6222989195678271,0.0032611918173734654,2.0,16.0,572.0,66.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.14004914004914004,0.8382352941176471,0.6214985994397759,0.07583278698760576,57.0,350.0,238.0,11.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.15789473684210525,0.5294117647058824,0.669780412164866,0.09943126103157497,36.0,192.0,396.0,32.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.3333333333333333,0.23529411764705882,0.5904361744697879,0.20791168353265882,16.0,32.0,556.0,52.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,0.25,0.014705882352941176,0.6127951180472189,0.016449623029472088,1.0,3.0,585.0,67.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.17293233082706766,0.3382352941176471,0.5755802320928372,0.10625131847268106,23.0,110.0,478.0,45.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.09090909090909091,0.07352941176470588,0.6048669467787114,-0.012566932575675031,5.0,50.0,538.0,63.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.22448979591836735,0.3235294117647059,0.5971388555422169,0.16256487527205718,22.0,76.0,512.0,46.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.1111111111111111,0.029411764705882353,0.6222989195678271,0.0032611918173734654,2.0,16.0,572.0,66.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.14004914004914004,0.8382352941176471,0.6214985994397759,0.07583278698760576,57.0,350.0,238.0,11.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.15789473684210525,0.5294117647058824,0.669780412164866,0.09943126103157497,36.0,192.0,396.0,32.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,0.3333333333333333,0.23529411764705882,0.5904361744697879,0.20791168353265882,16.0,32.0,556.0,52.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,NONE,NONE,0.0,0.0,0.6146958783513405,-0.011651816312543027,0.0,4.0,584.0,68.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.16551724137931034,0.35294117647058826,0.5735794317727091,0.09806012932471171,24.0,121.0,467.0,44.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,0.05555555555555555,0.04411764705882353,0.6094937975190076,-0.04688531807175899,3.0,51.0,537.0,65.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,0.22857142857142856,0.35294117647058826,0.607593037214886,0.17345375372953786,24.0,81.0,507.0,44.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,SMOTE,NONE,0.15789473684210525,0.04411764705882353,0.6214985994397759,0.02481280281896863,3.0,16.0,572.0,65.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.141439205955335,0.8382352941176471,0.6248999599839936,0.07859368606590919,57.0,346.0,242.0,11.0
SYNCOPE,13,92.02431610942249,RANDOM_FOREST,NONE,UNDERSAMPLING,NONE,0.13909774436090225,0.5441176470588235,0.6367296918767507,0.06761130062100933,37.0,229.0,359.0,31.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.26804123711340205,0.30952380952380953,0.593974233529028,0.17627040874851801,26.0,71.0,513.0,58.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,0.6666666666666666,0.023809523809523808,0.6964387638617091,0.037631049086995425,2.0,1.0,583.0,82.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.15447154471544716,0.4523809523809524,0.5481082844096543,0.05270445307963728,38.0,208.0,376.0,46.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.15151515151515152,0.17857142857142858,0.5868599151989563,0.03226906033405306,15.0,84.0,500.0,69.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.25,0.4642857142857143,0.6319716242661448,0.19309234073013617,39.0,117.0,467.0,45.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.23636363636363636,0.15476190476190477,0.6786835453359426,0.09721092666124517,13.0,42.0,542.0,71.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.16745283018867924,0.8452380952380952,0.6203930202217873,0.08811243062600708,71.0,353.0,231.0,13.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.22330097087378642,0.5476190476190477,0.6980185909980431,0.16873648750565642,46.0,160.0,424.0,38.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.26804123711340205,0.30952380952380953,0.593974233529028,0.17627040874851801,26.0,71.0,513.0,58.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,0.6666666666666666,0.023809523809523808,0.6964387638617091,0.037631049086995425,2.0,1.0,583.0,82.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.15447154471544716,0.4523809523809524,0.5481082844096543,0.05270445307963728,38.0,208.0,376.0,46.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.15151515151515152,0.17857142857142858,0.5868599151989563,0.03226906033405306,15.0,84.0,500.0,69.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.25,0.4642857142857143,0.6319716242661448,0.19309234073013617,39.0,117.0,467.0,45.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.23636363636363636,0.15476190476190477,0.6786835453359426,0.09721092666124517,13.0,42.0,542.0,71.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.16745283018867924,0.8452380952380952,0.6203930202217873,0.08811243062600708,71.0,353.0,231.0,13.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.22330097087378642,0.5476190476190477,0.6980185909980431,0.16873648750565642,46.0,160.0,424.0,38.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,0.30708661417322836,0.4642857142857143,0.6568003913894325,0.2572317158813498,39.0,88.0,496.0,45.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,NONE,NONE,1.0,0.03571428571428571,0.7091079582517938,0.06082066236200734,3.0,0.0,584.0,81.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.19413919413919414,0.6309523809523809,0.6271200260926288,0.12950387307125208,53.0,220.0,364.0,31.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,0.1794871794871795,0.16666666666666666,0.6558117253750816,0.058877954411641197,14.0,64.0,520.0,70.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,0.24468085106382978,0.5476190476190477,0.6522341813437704,0.19899808143253037,46.0,142.0,442.0,38.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,SMOTE,NONE,0.20454545454545456,0.10714285714285714,0.682138780169602,0.05929946743138031,9.0,35.0,549.0,75.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.15353535353535352,0.9047619047619048,0.5936480756686237,0.06052461694531176,76.0,419.0,165.0,8.0
SYNCOPE,14,92.48847408073766,RANDOM_FOREST,NONE,UNDERSAMPLING,NONE,0.22794117647058823,0.7380952380952381,0.7306649543378996,0.1933039060548014,62.0,210.0,374.0,22.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.05405405405405406,0.36363636363636365,0.6285457312854573,0.06737742964897042,4.0,70.0,587.0,7.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,0.0,0.0,0.8009547530095475,-0.0071074736161946435,0.0,3.0,654.0,11.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.02681992337164751,0.6363636363636364,0.6248789262487893,0.020516725962467418,7.0,254.0,403.0,4.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.027522935779816515,0.2727272727272727,0.659125501591255,0.020704199994856634,3.0,106.0,551.0,8.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.05521472392638037,0.8181818181818182,0.7918915179189152,0.07490723150400375,9.0,154.0,503.0,2.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.08108108108108109,0.2727272727272727,0.8107098381070984,0.10220799999999985,3.0,34.0,623.0,8.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.024943310657596373,1.0,0.6727549467275494,0.017089045080312282,11.0,430.0,227.0,0.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.03783783783783784,0.6363636363636364,0.8051058530510585,0.04163710605558963,7.0,178.0,479.0,4.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.05405405405405406,0.36363636363636365,0.6285457312854573,0.06737742964897042,4.0,70.0,587.0,7.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,0.0,0.0,0.8009547530095475,-0.0071074736161946435,0.0,3.0,654.0,11.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.02681992337164751,0.6363636363636364,0.6248789262487893,0.020516725962467418,7.0,254.0,403.0,4.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.027522935779816515,0.2727272727272727,0.659125501591255,0.020704199994856634,3.0,106.0,551.0,8.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.05521472392638037,0.8181818181818182,0.7918915179189152,0.07490723150400375,9.0,154.0,503.0,2.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.08108108108108109,0.2727272727272727,0.8107098381070984,0.10220799999999985,3.0,34.0,623.0,8.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.024943310657596373,1.0,0.6727549467275494,0.017089045080312282,11.0,430.0,227.0,0.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.03783783783783784,0.6363636363636364,0.8051058530510585,0.04163710605558963,7.0,178.0,479.0,4.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,0.06930693069306931,0.6363636363636364,0.7466445274664453,0.09821748353858475,7.0,94.0,563.0,4.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,NONE,NONE,0.0,0.0,0.7451224574512246,-0.011760513186026998,0.0,6.0,651.0,11.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.03383458646616541,0.8181818181818182,0.7135049121350491,0.03444503973569073,9.0,257.0,400.0,2.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,0.013513513513513514,0.09090909090909091,0.670679396706794,-0.005294458949811227,1.0,73.0,584.0,10.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,0.04864864864864865,0.8181818181818182,0.7751487477514875,0.0627000268016204,9.0,176.0,481.0,2.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,SMOTE,NONE,0.06666666666666667,0.18181818181818182,0.7679535076795351,0.07527686321460772,2.0,28.0,629.0,9.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,UNDERSAMPLING,SENSITIVE_LEARNING,0.023454157782515993,1.0,0.6514459665144596,0.014107926605268049,11.0,458.0,199.0,0.0
SYNCOPE,15,93.01328312937977,RANDOM_FOREST,NONE,UNDERSAMPLING,NONE,0.036885245901639344,0.8181818181818182,0.7649785526497855,0.04034624057415805,9.0,235.0,422.0,2.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,SENSITIVE_LEARNING,0.0873015873015873,0.4583333333333333,0.6401573787409701,0.09202557913014031,11.0,115.0,531.0,13.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,NONE,NONE,0.17647058823529413,0.125,0.6637641898864809,0.12020709837172525,3.0,14.0,632.0,21.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.040697674418604654,0.5833333333333334,0.5362487100103199,0.009771873695924266,14.0,330.0,316.0,10.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.0625,0.3333333333333333,0.6034894220846233,0.04781809062029774,8.0,120.0,526.0,16.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.0625,0.5416666666666666,0.6199045407636739,0.05112198878011226,13.0,195.0,451.0,11.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.08333333333333333,0.375,0.665828173374613,0.08258864226001753,9.0,99.0,547.0,15.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.0515695067264574,0.9583333333333334,0.6517672858617131,0.03206901721341641,23.0,423.0,223.0,1.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.0821917808219178,0.75,0.8016963364293086,0.0893511405271243,18.0,201.0,445.0,6.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,SENSITIVE_LEARNING,0.0873015873015873,0.4583333333333333,0.6401573787409701,0.09202557913014031,11.0,115.0,531.0,13.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,NONE,NONE,0.17647058823529413,0.125,0.6637641898864809,0.12020709837172525,3.0,14.0,632.0,21.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.040697674418604654,0.5833333333333334,0.5362487100103199,0.009771873695924266,14.0,330.0,316.0,10.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.0625,0.3333333333333333,0.6034894220846233,0.04781809062029774,8.0,120.0,526.0,16.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.0625,0.5416666666666666,0.6199045407636739,0.05112198878011226,13.0,195.0,451.0,11.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.08333333333333333,0.375,0.665828173374613,0.08258864226001753,9.0,99.0,547.0,15.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.0515695067264574,0.9583333333333334,0.6517672858617131,0.03206901721341641,23.0,423.0,223.0,1.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.0821917808219178,0.75,0.8016963364293086,0.0893511405271243,18.0,201.0,445.0,6.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,NONE,NONE,SENSITIVE_LEARNING,0.10743801652892562,0.5416666666666666,0.6872420020639834,0.1271266230211733,13.0,108.0,538.0,11.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,NONE,NONE,NONE,0.25,0.20833333333333334,0.648703560371517,0.20126227208976238,5.0,15.0,631.0,19.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,NONE,OVERSAMPLING,SENSITIVE_LEARNING,0.034055727554179564,0.4583333333333333,0.48768059855521156,-0.0035209644861878544,11.0,312.0,334.0,13.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,NONE,OVERSAMPLING,NONE,0.07317073170731707,0.375,0.6009416924664602,0.06648953405482469,9.0,114.0,532.0,15.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,NONE,SMOTE,SENSITIVE_LEARNING,0.06965174129353234,0.5833333333333334,0.6469298245614035,0.06457739791073128,14.0,187.0,459.0,10.0
SYNCOPE,16,93.45127553513831,RANDOM_FOREST,NONE,SMOTE,NONE,0.09090909090909091,0.4166666666666667,0.6400606295149639,0.09609467455621329,10.0,100.0,546.0,14.0
