VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY,
0,storm-core/src/jvm/storm/trident/state/StateSpec.java,13,39,13,0.0,39,13,6.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/StateType.java,8,24,8,0.0,24,8,4.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/StateUpdater.java,16,48,16,0.0,48,16,8.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/TransactionalValue.java,27,81,27,0.0,81,27,13.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/ValueUpdater.java,6,18,6,0.0,18,6,3.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/CachedBatchReadsMap.java,63,189,63,0.0,189,63,31.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/CachedMap.java,62,186,62,0.0,186,62,31.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/IBackingMap.java,9,27,9,0.0,27,9,4.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/MapCombinerAggStateUpdater.java,66,198,66,0.0,198,66,33.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/MapReducerAggStateUpdater.java,75,225,75,0.0,225,75,37.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/MapState.java,9,27,9,0.0,27,9,4.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/MicroBatchIBackingMap.java,68,204,68,0.0,204,68,34.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/NonTransactionalMap.java,50,150,50,0.0,150,50,25.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/OpaqueMap.java,103,309,103,0.0,309,103,51.5,0,3,True
0,storm-core/src/jvm/storm/trident/state/map/ReadOnlyMapState.java,9,27,9,0.0,27,9,4.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/SnapshottableMap.java,59,177,59,0.0,177,59,29.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/map/TransactionalMap.java,92,276,92,0.0,276,92,46.0,0,3,False
0,storm-core/src/jvm/storm/trident/state/snapshot/ReadOnlySnapshottable.java,7,21,7,0.0,21,7,3.5,0,3,False
0,storm-core/src/jvm/storm/trident/state/snapshot/Snapshottable.java,10,30,10,0.0,30,10,5.0,0,3,False
0,storm-core/src/jvm/storm/trident/testing/CountAsAggregator.java,30,90,30,0.0,90,30,15.0,0,3,False
0,storm-core/src/jvm/storm/trident/testing/FeederBatchSpout.java,168,504,168,0.0,504,168,84.0,0,3,False
0,storm-core/src/jvm/storm/trident/testing/FeederCommitterBatchSpout.java,79,237,79,0.0,237,79,39.5,0,3,False
0,storm-core/src/jvm/storm/trident/testing/FixedBatchSpout.java,80,242,68,2.8,228,68,22.8,0,5,False
0,storm-core/src/jvm/storm/trident/testing/IFeeder.java,6,18,6,0.0,18,6,3.0,0,3,False
0,storm-core/src/jvm/storm/trident/testing/LRUMemoryMapState.java,137,414,137,0.5,411,137,34.25,0,6,False
0,storm-core/src/jvm/storm/trident/testing/MemoryBackingMap.java,30,90,30,0.0,90,30,15.0,0,3,False
0,storm-core/src/jvm/storm/trident/testing/MemoryMapState.java,134,405,134,0.5,402,134,33.5,0,6,True
0,storm-core/src/jvm/storm/trident/testing/MockTridentTuple.java,149,447,149,0.0,447,149,74.5,0,3,False
0,storm-core/src/jvm/storm/trident/testing/Split.java,19,57,19,0.0,57,19,9.5,0,3,False
0,storm-core/src/jvm/storm/trident/testing/StringLength.java,15,45,15,0.0,45,15,7.5,0,3,False
0,storm-core/src/jvm/storm/trident/testing/TrueFilter.java,13,39,13,0.0,39,13,6.5,0,3,False
0,storm-core/src/jvm/storm/trident/testing/TuplifyArgs.java,20,60,20,0.0,60,20,10.0,0,3,False
0,storm-core/src/jvm/storm/trident/topology/BatchInfo.java,16,48,16,0.0,48,16,8.0,0,3,False
0,storm-core/src/jvm/storm/trident/topology/ITridentBatchBolt.java,15,45,15,0.0,45,15,7.5,0,3,False
0,storm-core/src/jvm/storm/trident/topology/MasterBatchCoordinator.java,268,804,268,0.0,804,268,134.0,0,3,True
0,storm-core/src/jvm/storm/trident/topology/TransactionAttempt.java,49,147,49,0.0,147,49,24.5,0,3,False
0,storm-core/src/jvm/storm/trident/topology/TridentBoltExecutor.java,408,1224,408,0.0,1224,408,204.0,0,3,True
0,storm-core/src/jvm/storm/trident/topology/TridentTopologyBuilder.java,705,2115,705,0.0,2115,705,352.5,0,3,False
0,storm-core/src/jvm/storm/trident/topology/state/RotatingTransactionalState.java,130,393,119,0.5,390,119,32.5,0,6,False
0,storm-core/src/jvm/storm/trident/topology/state/TransactionalState.java,118,354,118,0.0,354,118,59.0,0,3,True
0,storm-core/src/jvm/storm/trident/tuple/ComboList.java,75,225,75,0.0,225,75,37.5,0,3,False
0,storm-core/src/jvm/storm/trident/tuple/ConsList.java,27,81,27,0.0,81,27,13.5,0,3,False
0,storm-core/src/jvm/storm/trident/tuple/TridentTuple.java,55,165,55,0.0,165,55,27.5,0,3,False
0,storm-core/src/jvm/storm/trident/tuple/TridentTupleView.java,311,933,311,0.0,933,311,155.5,0,3,False
0,storm-core/src/jvm/storm/trident/tuple/ValuePointer.java,44,132,44,0.0,132,44,22.0,0,3,False
0,storm-core/src/jvm/storm/trident/util/ErrorEdgeFactory.java,11,33,11,0.0,33,11,5.5,0,3,False
0,storm-core/src/jvm/storm/trident/util/IndexedEdge.java,33,99,33,0.0,99,33,16.5,0,3,False
0,storm-core/src/jvm/storm/trident/util/LRUMap.java,18,54,18,0.0,54,18,9.0,0,3,False
0,storm-core/src/jvm/storm/trident/util/TridentUtils.java,115,345,115,0.0,345,115,57.5,0,3,True
0,storm-netty/src/jvm/backtype/storm/messaging/netty/Client.java,201,794,199,7.695652173913044,659,199,14.326086956521738,0,23,False
